Time,PV Profile,PV Status
18.00,0.155133677,1
19.00,0.00838496,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00460835,1
7.00,0.080802374,1
8.00,0.143148632,1
9.00,0.290625324,1
10.00,0.287287807,1
11.00,0.733665237,1
12.00,0.305008755,1
13.00,0.848243637,1
14.00,0.39635128,1
15.00,0.590667915,1
16.00,0.39230835,1
17.00,0.392851486,1
18.00,0.180990963,1
19.00,0.01177002,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00257749,1
7.00,0.069956908,1
8.00,0.188210449,1
9.00,0.183800774,1
10.00,0.402815247,1
11.00,0.78996109,1
12.00,0.437095566,1
13.00,0.821119385,1
14.00,0.372800865,1
15.00,0.726102905,1
16.00,0.273905525,1
17.00,0.124362764,1
18.00,0.111566877,1
19.00,0.01364089,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.148895016,1
8.00,0.28860487,1
9.00,0.451966782,1
10.00,0.713694229,1
11.00,0.332644691,1
12.00,0.677440567,1
13.00,0.852464066,1
14.00,0.672733002,1
15.00,0.244262886,1
16.00,0.578792229,1
17.00,0.378169861,1
18.00,0.101216326,1
19.00,0.00989202,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00361343,1
7.00,0.134007492,1
8.00,0.206685371,1
9.00,0.389407578,1
10.00,0.363689499,1
11.00,0.694523087,1
12.00,0.450201378,1
13.00,0.483838844,1
14.00,0.514257317,1
15.00,0.752463455,1
16.00,0.426434631,1
17.00,0.238950481,1
18.00,0.191612358,1
19.00,0.01361372,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01016246,1
7.00,0.164845524,1
8.00,0.391083717,1
9.00,0.602068863,1
10.00,0.759332275,1
11.00,0.864432144,1
12.00,0.923770752,1
13.00,0.92387825,1
14.00,0.864285965,1
15.00,0.758925476,1
16.00,0.592846756,1
17.00,0.376255684,1
18.00,0.178479156,1
19.00,0.015445451,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.133304329,1
8.00,0.163255539,1
9.00,0.46294899,1
10.00,0.652892609,1
11.00,0.875666733,1
12.00,0.924879379,1
13.00,0.925106125,1
14.00,0.870195618,1
15.00,0.760025635,1
16.00,0.602669868,1
17.00,0.402409515,1
18.00,0.186189861,1
19.00,0.01399616,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.011422811,1
7.00,0.142554426,1
8.00,0.326609421,1
9.00,0.569351349,1
10.00,0.691630325,1
11.00,0.816769562,1
12.00,0.849481964,1
13.00,0.820709305,1
14.00,0.815907822,1
15.00,0.725785599,1
16.00,0.429812927,1
17.00,0.05543416,1
18.00,0.0123493,1
19.00,0.00089013,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00095038,1
7.00,0.07516109,1
8.00,0.153040628,1
9.00,0.212198734,1
10.00,0.344544907,1
11.00,0.61165596,1
12.00,0.678957977,1
13.00,0.599615211,1
14.00,0.569115486,1
15.00,0.703718262,1
16.00,0.365409241,1
17.00,0.327621422,1
18.00,0.182252216,1
19.00,0.01525265,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01217505,1
7.00,0.161652431,1
8.00,0.374154396,1
9.00,0.574807816,1
10.00,0.720904236,1
11.00,0.318709507,1
12.00,0.35670517,1
13.00,0.392079773,1
14.00,0.592887192,1
15.00,0.680320053,1
16.00,0.575208282,1
17.00,0.218748512,1
18.00,0.053532281,1
19.00,0.00104306,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00663319,1
7.00,0.096382627,1
8.00,0.336194077,1
9.00,0.286220284,1
10.00,0.636246071,1
11.00,0.686860962,1
12.00,0.78800972,1
13.00,0.88522583,1
14.00,0.826059265,1
15.00,0.556009293,1
16.00,0.58745594,1
17.00,0.396164665,1
18.00,0.184609833,1
19.00,0.01589604,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0,0
7.00,0.165537891,1
8.00,0.388402977,1
9.00,0.532902603,1
10.00,0.748470078,1
11.00,0.801916046,1
12.00,0.919246826,1
13.00,0.931466904,1
14.00,0.860427933,1
15.00,0.74470253,1
16.00,0.612276802,1
17.00,0.407611084,1
18.00,0.193656006,1
19.00,0.01866932,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00513016,1
7.00,0.04115756,1
8.00,0.041671209,1
9.00,0.143165073,1
10.00,0.11380209,1
11.00,0.126994066,1
12.00,0.137389336,1
13.00,0.170566921,1
14.00,0.142097235,1
15.00,0.153369389,1
16.00,0.123173857,1
17.00,0.056024961,1
18.00,0.077099051,1
19.00,0.01087148,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.014810261,1
7.00,0.172059898,1
8.00,0.400162888,1
9.00,0.607063408,1
10.00,0.758690872,1
11.00,0.87040657,1
12.00,0.925662003,1
13.00,0.93044342,1
14.00,0.873567963,1
15.00,0.765721054,1
16.00,0.58920372,1
17.00,0.39192482,1
18.00,0.189574032,1
19.00,0.01926406,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01473484,1
7.00,0.165984917,1
8.00,0.398713951,1
9.00,0.604153442,1
10.00,0.756917267,1
11.00,0.867422485,1
12.00,0.917442017,1
13.00,0.914509583,1
14.00,0.860318146,1
15.00,0.755195007,1
16.00,0.607416763,1
17.00,0.412024078,1
18.00,0.199570217,1
19.00,0.019982589,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01571777,1
7.00,0.171270218,1
8.00,0.393867493,1
9.00,0.590579529,1
10.00,0.745739517,1
11.00,0.845345001,1
12.00,0.895422821,1
13.00,0.897132645,1
14.00,0.847411575,1
15.00,0.692116241,1
16.00,0.541621475,1
17.00,0.394074211,1
18.00,0.195446835,1
19.00,0.020593591,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01482435,1
7.00,0.163730087,1
8.00,0.387722015,1
9.00,0.588814926,1
10.00,0.732999039,1
11.00,0.843272858,1
12.00,0.905787811,1
13.00,0.890323181,1
14.00,0.808371353,1
15.00,0.682962875,1
16.00,0.592372093,1
17.00,0.403764725,1
18.00,0.196168575,1
19.00,0.0193721,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.014161561,1
7.00,0.163700562,1
8.00,0.384613075,1
9.00,0.582862549,1
10.00,0.732813339,1
11.00,0.829284744,1
12.00,0.886086655,1
13.00,0.85789505,1
14.00,0.74789444,1
15.00,0.698252945,1
16.00,0.470122719,1
17.00,0.376134415,1
18.00,0.195044003,1
19.00,0.01981461,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01503049,1
7.00,0.160439968,1
8.00,0.356977577,1
9.00,0.132253561,1
10.00,0.696343765,1
11.00,0.796582413,1
12.00,0.837507019,1
13.00,0.715495377,1
14.00,0.654213181,1
15.00,0.728371887,1
16.00,0.585015564,1
17.00,0.332543335,1
18.00,0.187930241,1
19.00,0.01941448,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01565356,1
7.00,0.135319281,1
8.00,0.355110588,1
9.00,0.521818848,1
10.00,0.71832634,1
11.00,0.809482498,1
12.00,0.851123047,1
13.00,0.789553146,1
14.00,0.750342102,1
15.00,0.47657711,1
16.00,0.446417007,1
17.00,0.363429794,1
18.00,0.036783681,1
19.00,0.00166104,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01598544,1
7.00,0.166464443,1
8.00,0.357692947,1
9.00,0.328764992,1
10.00,0.232998505,1
11.00,0.366456413,1
12.00,0.576719398,1
13.00,0.695091248,1
14.00,0.807052002,1
15.00,0.72621727,1
16.00,0.530473328,1
17.00,0.393928452,1
18.00,0.181377277,1
19.00,0.02329309,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01594254,1
7.00,0.169272709,1
8.00,0.213121033,1
9.00,0.567557678,1
10.00,0.724080048,1
11.00,0.823269577,1
12.00,0.889728088,1
13.00,0.876966248,1
14.00,0.697900238,1
15.00,0.692945786,1
16.00,0.592306099,1
17.00,0.256209049,1
18.00,0.192233887,1
19.00,0.02148349,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01588829,1
7.00,0.165315399,1
8.00,0.346291924,1
9.00,0.564107094,1
10.00,0.722581253,1
11.00,0.818453064,1
12.00,0.879378204,1
13.00,0.871485062,1
14.00,0.813334045,1
15.00,0.693417053,1
16.00,0.392293396,1
17.00,0.189514408,1
18.00,0.158471737,1
19.00,0.02095962,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01347224,1
7.00,0.132765503,1
8.00,0.283648529,1
9.00,0.534843941,1
10.00,0.709537506,1
11.00,0.785805817,1
12.00,0.804713593,1
13.00,0.818424759,1
14.00,0.808085098,1
15.00,0.704407578,1
16.00,0.522529335,1
17.00,0.237459068,1
18.00,0.014751019,1
19.00,0.001634,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01401415,1
7.00,0.01170572,1
8.00,0.03965692,1
9.00,0.089981108,1
10.00,0.142743988,1
11.00,0.165622387,1
12.00,0.177020931,1
13.00,0.186593685,1
14.00,0.164462872,1
15.00,0.138811474,1
16.00,0.116362286,1
17.00,0.058387499,1
18.00,0.029146991,1
19.00,0.00360797,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00119542,1
7.00,0.0259744,1
8.00,0.049012108,1
9.00,0.126401014,1
10.00,0.11521245,1
11.00,0.16229929,1
12.00,0.189453888,1
13.00,0.137344246,1
14.00,0.170330219,1
15.00,0.153079834,1
16.00,0.148866501,1
17.00,0.10372921,1
18.00,0.064231472,1
19.00,0.00183947,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00643586,1
7.00,0.107283115,1
8.00,0.112023144,1
9.00,0.147740021,1
10.00,0.202531033,1
11.00,0.217709255,1
12.00,0.190029716,1
13.00,0.136612892,1
14.00,0.171114311,1
15.00,0.146024427,1
16.00,0.118180332,1
17.00,0.048670969,1
18.00,0.076300492,1
19.00,0.00999314,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01484633,1
7.00,0.02837465,1
8.00,0.14289752,1
9.00,0.378572464,1
10.00,0.190152798,1
11.00,0.326026611,1
12.00,0.405627937,1
13.00,0.424779701,1
14.00,0.401902466,1
15.00,0.446704979,1
16.00,0.272881241,1
17.00,0.285607719,1
18.00,0.138091888,1
19.00,0.022352381,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01821166,1
7.00,0.121996737,1
8.00,0.164066238,1
9.00,0.56174118,1
10.00,0.697413254,1
11.00,0.679517593,1
12.00,0.312175961,1
13.00,0.770736237,1
14.00,0.815003281,1
15.00,0.72624855,1
16.00,0.582993927,1
17.00,0.399297943,1
18.00,0.203448696,1
19.00,0.02665318,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01259317,1
7.00,0.16276598,1
8.00,0.356406441,1
9.00,0.497290764,1
10.00,0.482496033,1
11.00,0.438538704,1
12.00,0.628603783,1
13.00,0.310074654,1
14.00,0.576491699,1
15.00,0.23916275,1
16.00,0.466957779,1
17.00,0.16148859,1
18.00,0.128082142,1
19.00,0.03251678,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01393196,1
7.00,0.153998499,1
8.00,0.310830269,1
9.00,0.479725113,1
10.00,0.669810562,1
11.00,0.813224182,1
12.00,0.873520889,1
13.00,0.883534622,1
14.00,0.832257538,1
15.00,0.719778366,1
16.00,0.512775459,1
17.00,0.244072533,1
18.00,0.199332638,1
19.00,0.029765921,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01363243,1
7.00,0.079125781,1
8.00,0.221743069,1
9.00,0.555883904,1
10.00,0.709151001,1
11.00,0.615923119,1
12.00,0.864419327,1
13.00,0.866997223,1
14.00,0.717333221,1
15.00,0.478919106,1
16.00,0.506636353,1
17.00,0.224059753,1
18.00,0.154190798,1
19.00,0.02307286,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01733068,1
7.00,0.138044205,1
8.00,0.312292366,1
9.00,0.494873085,1
10.00,0.660308456,1
11.00,0.770514145,1
12.00,0.837207184,1
13.00,0.850984879,1
14.00,0.810284195,1
15.00,0.714305344,1
16.00,0.572708015,1
17.00,0.380100479,1
18.00,0.189440804,1
19.00,0.02894125,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01751029,1
7.00,0.16221571,1
8.00,0.339915047,1
9.00,0.513081894,1
10.00,0.686821289,1
11.00,0.79261528,1
12.00,0.85181839,1
13.00,0.830094833,1
14.00,0.787876511,1
15.00,0.697721176,1
16.00,0.555415726,1
17.00,0.387599831,1
18.00,0.201570435,1
19.00,0.030061779,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.016173871,1
7.00,0.146183462,1
8.00,0.32041256,1
9.00,0.524038162,1
10.00,0.693447342,1
11.00,0.770862656,1
12.00,0.854942474,1
13.00,0.861541977,1
14.00,0.809055939,1
15.00,0.71834053,1
16.00,0.580082283,1
17.00,0.385038681,1
18.00,0.168157177,1
19.00,0.00701401,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01623203,1
7.00,0.163797245,1
8.00,0.243500824,1
9.00,0.122324944,1
10.00,0.358552437,1
11.00,0.332756844,1
12.00,0.779090729,1
13.00,0.600247307,1
14.00,0.721528778,1
15.00,0.57574749,1
16.00,0.279667816,1
17.00,0.209342232,1
18.00,0.211467152,1
19.00,0.031439221,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01090364,1
7.00,0.151604977,1
8.00,0.352833366,1
9.00,0.542457848,1
10.00,0.689318466,1
11.00,0.79410141,1
12.00,0.842556305,1
13.00,0.463200073,1
14.00,0.739185486,1
15.00,0.39689621,1
16.00,0.488043976,1
17.00,0.255819511,1
18.00,0.01691263,1
19.00,0.0127951,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00908048,1
7.00,0.01119168,1
8.00,0.211466618,1
9.00,0.209790707,1
10.00,0.291681232,1
11.00,0.190205231,1
12.00,0.244441528,1
13.00,0.672177734,1
14.00,0.772332077,1
15.00,0.715539093,1
16.00,0.572156067,1
17.00,0.135281649,1
18.00,0.048383141,1
19.00,0.00706518,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01554895,1
7.00,0.15611331,1
8.00,0.357415276,1
9.00,0.546700172,1
10.00,0.697243423,1
11.00,0.476630707,1
12.00,0.163154335,1
13.00,0.848215714,1
14.00,0.809946442,1
15.00,0.68458374,1
16.00,0.567824669,1
17.00,0.404939613,1
18.00,0.199495258,1
19.00,0.032612929,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01622203,1
7.00,0.163144169,1
8.00,0.353371658,1
9.00,0.35467083,1
10.00,0.48929142,1
11.00,0.503807907,1
12.00,0.392917862,1
13.00,0.250382347,1
14.00,0.214183197,1
15.00,0.505803642,1
16.00,0.083820648,1
17.00,0.118106108,1
18.00,0.01731418,1
19.00,0.01995542,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00735862,1
7.00,0.121958857,1
8.00,0.233326607,1
9.00,0.347200317,1
10.00,0.683122406,1
11.00,0.739204483,1
12.00,0.550822868,1
13.00,0.841031799,1
14.00,0.278642406,1
15.00,0.123026171,1
16.00,0.471491241,1
17.00,0.045033379,1
18.00,0.192758179,1
19.00,0.03078331,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01652675,1
7.00,0.108188276,1
8.00,0.201693668,1
9.00,0.467355042,1
10.00,0.378454857,1
11.00,0.380686722,1
12.00,0.68100296,1
13.00,0.723381729,1
14.00,0.347868576,1
15.00,0.335674286,1
16.00,0.443466759,1
17.00,0.365786247,1
18.00,0.182286167,1
19.00,0.0363603,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01571952,1
7.00,0.070243902,1
8.00,0.184662285,1
9.00,0.218156567,1
10.00,0.349591904,1
11.00,0.372832031,1
12.00,0.651633911,1
13.00,0.852170105,1
14.00,0.679550476,1
15.00,0.131233482,1
16.00,0.359726715,1
17.00,0.291791553,1
18.00,0.218000793,1
19.00,0.022096789,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00997779,1
7.00,0.153914099,1
8.00,0.356291237,1
9.00,0.547140274,1
10.00,0.70009201,1
11.00,0.711295013,1
12.00,0.823665924,1
13.00,0.786986847,1
14.00,0.768825912,1
15.00,0.299014015,1
16.00,0.577874603,1
17.00,0.400625877,1
18.00,0.098686914,1
19.00,0.01370774,1
20.00,1.23E-06,1
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01581243,1
7.00,0.154239063,1
8.00,0.352822304,1
9.00,0.534040871,1
10.00,0.692245255,1
11.00,0.797133484,1
12.00,0.845080414,1
13.00,0.850249863,1
14.00,0.807912064,1
15.00,0.719389801,1
16.00,0.55000103,1
17.00,0.393024826,1
18.00,0.208635178,1
19.00,0.03466131,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.015703059,1
7.00,0.142832603,1
8.00,0.332671204,1
9.00,0.457401237,1
10.00,0.637347374,1
11.00,0.789271164,1
12.00,0.840017853,1
13.00,0.845243073,1
14.00,0.781134262,1
15.00,0.505607452,1
16.00,0.546687164,1
17.00,0.394769821,1
18.00,0.205963821,1
19.00,0.00413099,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.01603649,1
7.00,0.157006769,1
8.00,0.35771965,1
9.00,0.527213287,1
10.00,0.703061905,1
11.00,0.792168655,1
12.00,0.813997955,1
13.00,0.834617615,1
14.00,0.791851044,1
15.00,0.73430275,1
16.00,0.593410034,1
17.00,0.41177887,1
18.00,0.21520647,1
19.00,0.03474184,1
20.00,1.35E-06,1
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.018078279,1
7.00,0.136611118,1
8.00,0.346451721,1
9.00,0.429105911,1
10.00,0.528996735,1
11.00,0.331740303,1
12.00,0.694714508,1
13.00,0.786660233,1
14.00,0.261134892,1
15.00,0.253531952,1
16.00,0.25169426,1
17.00,0.112527618,1
18.00,0.087581186,1
19.00,0.02584727,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00347726,1
7.00,0.02644006,1
8.00,0.151285381,1
9.00,0.299239655,1
10.00,0.430912704,1
11.00,0.193677082,1
12.00,0.15982317,1
13.00,0.462658386,1
14.00,0.509653206,1
15.00,0.303308201,1
16.00,0.430277557,1
17.00,0.267538185,1
18.00,0.221393375,1
19.00,0.039703929,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00414275,1
7.00,0.0253578,1
8.00,0.04504468,1
9.00,0.205931435,1
10.00,0.151755381,1
11.00,0.133819818,1
12.00,0.132566004,1
13.00,0.13286871,1
14.00,0.139275112,1
15.00,0.110916042,1
16.00,0.089591818,1
17.00,0.095880527,1
18.00,0.062178259,1
19.00,0.023312981,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.0130567,1
7.00,0.130890474,1
8.00,0.334270172,1
9.00,0.475372963,1
10.00,0.697690277,1
11.00,0.440111008,1
12.00,0.515963554,1
13.00,0.334276505,1
14.00,0.177183628,1
15.00,0.530237122,1
16.00,0.447064362,1
17.00,0.192160149,1
18.00,0.227753773,1
19.00,0.041075292,1
20.00,2.12E-06,1
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.015391769,1
7.00,0.153986349,1
8.00,0.357914085,1
9.00,0.549358368,1
10.00,0.704263382,1
11.00,0.809477158,1
12.00,0.863626785,1
13.00,0.837617416,1
14.00,0.622332916,1
15.00,0.610548172,1
16.00,0.597685432,1
17.00,0.402498512,1
18.00,0.218359966,1
19.00,0.036531999,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.0148306,1
7.00,0.154904642,1
8.00,0.12200593,1
9.00,0.092031612,1
10.00,0.289693356,1
11.00,0.648095474,1
12.00,0.770678864,1
13.00,0.204644127,1
14.00,0.823542404,1
15.00,0.706618118,1
16.00,0.573857994,1
17.00,0.389637871,1
18.00,0.194413223,1
19.00,0.03772049,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00856919,1
7.00,0.127535009,1
8.00,0.3165975,1
9.00,0.519934692,1
10.00,0.680430756,1
11.00,0.788464203,1
12.00,0.836662292,1
13.00,0.672563477,1
14.00,0.350161247,1
15.00,0.661444397,1
16.00,0.1891115,1
17.00,0.160116158,1
18.00,0.101913099,1
19.00,0.04201242,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00227672,1
7.00,0.042185059,1
8.00,0.046156502,1
9.00,0.181943493,1
10.00,0.212520351,1
11.00,0.149328461,1
12.00,0.182219944,1
13.00,0.185293503,1
14.00,0.207224274,1
15.00,0.13650692,1
16.00,0.201064072,1
17.00,0.07173183,1
18.00,0.121485939,1
19.00,0.026654539,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00423759,1
7.00,0.091658983,1
8.00,0.204512005,1
9.00,0.427866096,1
10.00,0.6735849,1
11.00,0.698058777,1
12.00,0.72703537,1
13.00,0.766422119,1
14.00,0.589826431,1
15.00,0.440639801,1
16.00,0.135664959,1
17.00,0.149625683,1
18.00,0.04999979,1
19.00,0.00245213,1
20.00,1.86E-06,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
4.00,0,0
5.00,0,0
6.00,0.00062907,1
7.00,0.122209606,1
8.00,0.219402485,1
9.00,0.140001116,1
10.00,0.211155491,1
11.00,0.7171064,1
12.00,0.393324089,1
13.00,0.567335739,1
14.00,0.735136642,1
15.00,0.406591148,1
16.00,0.164785347,1
17.00,0.09142786,1
18.00,0.131224651,1
19.00,0.028715789,1
20.00,0,0
21.00,0,0
22.00,0,0
23.00,0,0
0.00,0,0
1.00,0,0
2.00,0,0
3.00,0,0
