,DATE,MST,Global Horizontal,Direct Normal,Air Temperature
1107,4/21/2020,2020-04-27 10:17:00,811.701,884.4730000000001,14.02
1108,4/21/2020,2020-04-27 10:18:00,814.393,886.954,14.08
1109,4/21/2020,2020-04-27 10:19:00,816.6489999999999,886.9860000000001,13.88
1110,4/21/2020,2020-04-27 10:20:00,818.878,890.32,13.83
1111,4/21/2020,2020-04-27 10:21:00,820.4010000000001,888.698,13.68
1112,4/21/2020,2020-04-27 10:22:00,823.2310000000001,891.291,13.83
1113,4/21/2020,2020-04-27 10:23:00,825.169,891.7230000000001,14.12
1114,4/21/2020,2020-04-27 10:24:00,823.6139999999999,890.092,14.2
1115,4/21/2020,2020-04-27 10:25:00,826.148,889.793,14.35
1116,4/21/2020,2020-04-27 10:26:00,827.765,889.3439999999999,14.41
1117,4/21/2020,2020-04-27 10:27:00,831.034,892.8530000000001,14.57
1118,4/21/2020,2020-04-27 10:28:00,831.745,893.049,13.94
1119,4/21/2020,2020-04-27 10:29:00,833.3539999999999,892.27,13.86
1120,4/21/2020,2020-04-27 10:30:00,833.675,892.845,14.01
1121,4/21/2020,2020-04-27 10:31:00,835.422,893.1,14.24
1122,4/21/2020,2020-04-27 10:32:00,837.51,893.82,14.45
1123,4/21/2020,2020-04-27 10:33:00,838.8639999999999,893.4839999999999,14.9
1124,4/21/2020,2020-04-27 10:34:00,840.909,892.0160000000001,14.93
1125,4/21/2020,2020-04-27 10:35:00,842.935,893.145,14.75
1126,4/21/2020,2020-04-27 10:36:00,844.6039999999999,893.62,14.69
1127,4/21/2020,2020-04-27 10:37:00,847.709,898.028,14.79
1128,4/21/2020,2020-04-27 10:38:00,850.008,898.375,14.69
1129,4/21/2020,2020-04-27 10:39:00,851.414,900.845,14.58
1130,4/21/2020,2020-04-27 10:40:00,853.2710000000001,900.512,14.64
1131,4/21/2020,2020-04-27 10:41:00,854.4939999999999,900.313,14.89
1132,4/21/2020,2020-04-27 10:42:00,852.798,895.6469999999999,14.85
1133,4/21/2020,2020-04-27 10:43:00,854.6389999999999,897.007,14.55
1134,4/21/2020,2020-04-27 10:44:00,855.6139999999999,894.487,14.38
1135,4/21/2020,2020-04-27 10:45:00,856.64,894.058,14.67
1136,4/21/2020,2020-04-27 10:46:00,858.703,895.72,14.73
1137,4/21/2020,2020-04-27 10:47:00,858.3939999999999,894.46,14.58
1138,4/21/2020,2020-04-27 10:48:00,862.7589999999999,897.868,14.18
1139,4/21/2020,2020-04-27 10:49:00,868.4069999999999,901.605,14.02
1140,4/21/2020,2020-04-27 10:50:00,869.8910000000001,901.4860000000001,13.89
1141,4/21/2020,2020-04-27 10:51:00,867.89,898.8560000000001,13.71
1142,4/21/2020,2020-04-27 10:52:00,865.7689999999999,892.323,13.83
1143,4/21/2020,2020-04-27 10:53:00,868.676,895.159,14.26
1144,4/21/2020,2020-04-27 10:54:00,869.8760000000001,896.6189999999999,14.49
1145,4/21/2020,2020-04-27 10:55:00,873.297,896.6110000000001,14.58
1146,4/21/2020,2020-04-27 10:56:00,875.96,897.9889999999999,14.78
1147,4/21/2020,2020-04-27 10:57:00,873.159,891.185,14.82
1148,4/21/2020,2020-04-27 10:58:00,872.711,891.398,14.91
1149,4/21/2020,2020-04-27 10:59:00,874.243,887.2260000000001,15.09
1150,4/21/2020,2020-04-27 11:00:00,874.574,887.13,15.36
1151,4/21/2020,2020-04-27 11:01:00,876.13,887.0039999999999,15.33
1152,4/21/2020,2020-04-27 11:02:00,880.034,889.735,15.13
1153,4/21/2020,2020-04-27 11:03:00,882.553,895.013,14.83
1154,4/21/2020,2020-04-27 11:04:00,883.678,894.154,14.78
1155,4/21/2020,2020-04-27 11:05:00,887.928,895.58,14.97
1156,4/21/2020,2020-04-27 11:06:00,886.738,893.28,15.15
1157,4/21/2020,2020-04-27 11:07:00,884.0239999999999,888.8810000000001,15.01
1158,4/21/2020,2020-04-27 11:08:00,884.503,884.9119999999999,14.88
1159,4/21/2020,2020-04-27 11:09:00,884.732,884.003,15.04
1160,4/21/2020,2020-04-27 11:10:00,886.793,886.67,14.91
1161,4/21/2020,2020-04-27 11:11:00,887.562,886.9119999999999,14.65
1162,4/21/2020,2020-04-27 11:12:00,890.8489999999999,889.334,14.64
1163,4/21/2020,2020-04-27 11:13:00,891.925,887.9910000000001,14.84
1164,4/21/2020,2020-04-27 11:14:00,895.627,892.4789999999999,14.85
1165,4/21/2020,2020-04-27 11:15:00,898.8530000000001,895.393,14.5
1166,4/21/2020,2020-04-27 11:16:00,897.2589999999999,890.2260000000001,14.7
1167,4/21/2020,2020-04-27 11:17:00,897.28,888.937,14.94
1168,4/21/2020,2020-04-27 11:18:00,898.819,888.227,15.15
1169,4/21/2020,2020-04-27 11:19:00,898.328,886.082,15.28
1170,4/21/2020,2020-04-27 11:20:00,901.4169999999999,887.273,15.16
1171,4/21/2020,2020-04-27 11:21:00,903.237,888.383,14.8
1172,4/21/2020,2020-04-27 11:22:00,906.8760000000001,890.628,15.21
1173,4/21/2020,2020-04-27 11:23:00,911.227,892.6160000000001,15.16
1174,4/21/2020,2020-04-27 11:24:00,908.2560000000001,886.4069999999999,14.95
1175,4/21/2020,2020-04-27 11:25:00,907.795,886.41,14.98
1176,4/21/2020,2020-04-27 11:26:00,912.554,891.932,14.92
1177,4/21/2020,2020-04-27 11:27:00,906.046,883.225,14.98
1178,4/21/2020,2020-04-27 11:28:00,903.19,879.541,15.11
1179,4/21/2020,2020-04-27 11:29:00,902.8430000000001,877.7389999999999,15.17
1180,4/21/2020,2020-04-27 11:30:00,906.077,882.117,15.43
1181,4/21/2020,2020-04-27 11:31:00,910.492,888.012,15.52
1182,4/21/2020,2020-04-27 11:32:00,914.308,895.025,15.74
1183,4/21/2020,2020-04-27 11:33:00,917.197,896.3960000000001,15.87
1184,4/21/2020,2020-04-27 11:34:00,916.877,895.057,15.66
1185,4/21/2020,2020-04-27 11:35:00,911.015,888.883,15.53
1186,4/21/2020,2020-04-27 11:36:00,906.122,885.8889999999999,15.58
1187,4/21/2020,2020-04-27 11:37:00,885.4839999999999,863.812,15.57
1188,4/21/2020,2020-04-27 11:38:00,879.2610000000001,857.034,15.32
1189,4/21/2020,2020-04-27 11:39:00,885.923,865.503,15.35
1190,4/21/2020,2020-04-27 11:40:00,888.54,867.085,15.67
1191,4/21/2020,2020-04-27 11:41:00,885.395,865.328,16.14
1192,4/21/2020,2020-04-27 11:42:00,891.592,873.743,15.97
1193,4/21/2020,2020-04-27 11:43:00,897.194,880.298,15.7
1194,4/21/2020,2020-04-27 11:44:00,900.669,882.882,15.9
1195,4/21/2020,2020-04-27 11:45:00,903.653,889.2130000000001,16.3
1196,4/21/2020,2020-04-27 11:46:00,900.846,887.768,16.53
1197,4/21/2020,2020-04-27 11:47:00,901.445,887.684,16.19
1198,4/21/2020,2020-04-27 11:48:00,897.617,882.2310000000001,16.01
1199,4/21/2020,2020-04-27 11:49:00,900.883,885.242,16.07
1200,4/21/2020,2020-04-27 11:50:00,898.3330000000001,884.2410000000001,16.26
1201,4/21/2020,2020-04-27 11:51:00,898.801,884.097,16.46
1202,4/21/2020,2020-04-27 11:52:00,897.15,881.97,16.11
1203,4/21/2020,2020-04-27 11:53:00,897.826,882.812,16.21
1204,4/21/2020,2020-04-27 11:54:00,897.671,884.595,16.25
1205,4/21/2020,2020-04-27 11:55:00,895.4760000000001,876.95,16.31
1206,4/21/2020,2020-04-27 11:56:00,892.965,876.041,16.35
1207,4/21/2020,2020-04-27 11:57:00,892.29,874.9839999999999,16.68
1208,4/21/2020,2020-04-27 11:58:00,892.972,871.932,16.85
1209,4/21/2020,2020-04-27 11:59:00,891.7139999999999,873.9639999999999,17.01
1210,4/21/2020,2020-04-27 12:00:00,897.182,876.176,17.26
1211,4/21/2020,2020-04-27 12:01:00,898.561,875.5260000000001,17.28
1212,4/21/2020,2020-04-27 12:02:00,895.1339999999999,874.203,16.6
1213,4/21/2020,2020-04-27 12:03:00,891.44,867.212,16.22
1214,4/21/2020,2020-04-27 12:04:00,890.706,865.421,16.02
1215,4/21/2020,2020-04-27 12:05:00,894.1560000000001,871.4689999999999,15.81
1216,4/21/2020,2020-04-27 12:06:00,899.59,877.4689999999999,15.92
1217,4/21/2020,2020-04-27 12:07:00,900.497,875.3919999999999,16.13
1218,4/21/2020,2020-04-27 12:08:00,896.7560000000001,871.2860000000001,15.93
1219,4/21/2020,2020-04-27 12:09:00,892.836,863.44,16.07
1220,4/21/2020,2020-04-27 12:10:00,894.323,863.7080000000001,16.22
1221,4/21/2020,2020-04-27 12:11:00,895.829,865.19,16.16
1222,4/21/2020,2020-04-27 12:12:00,896.703,862.064,16.23
1223,4/21/2020,2020-04-27 12:13:00,899.1610000000001,864.6060000000001,16.11
1224,4/21/2020,2020-04-27 12:14:00,907.217,871.702,16.12
1225,4/21/2020,2020-04-27 12:15:00,911.2289999999999,874.919,15.9
1226,4/21/2020,2020-04-27 12:16:00,911.15,872.434,15.69
1227,4/21/2020,2020-04-27 12:17:00,908.85,866.279,15.85
1228,4/21/2020,2020-04-27 12:18:00,908.4639999999999,862.562,15.98
1229,4/21/2020,2020-04-27 12:19:00,904.148,858.882,16.19
1230,4/21/2020,2020-04-27 12:20:00,904.55,858.617,16.44
1231,4/21/2020,2020-04-27 12:21:00,903.559,856.7310000000001,16.42
1232,4/21/2020,2020-04-27 12:22:00,900.6080000000001,854.7230000000001,16.74
1233,4/21/2020,2020-04-27 12:23:00,900.008,851.7439999999999,16.97
1234,4/21/2020,2020-04-27 12:24:00,896.295,845.993,16.72
1235,4/21/2020,2020-04-27 12:25:00,892.748,840.441,16.56
1236,4/21/2020,2020-04-27 12:26:00,888.0889999999999,835.553,16.44
1237,4/21/2020,2020-04-27 12:27:00,888.467,833.3560000000001,16.29
1238,4/21/2020,2020-04-27 12:28:00,888.939,834.323,16.06
1239,4/21/2020,2020-04-27 12:29:00,884.4839999999999,831.4689999999999,16.08
1240,4/21/2020,2020-04-27 12:30:00,884.998,831.16,16.2
1241,4/21/2020,2020-04-27 12:31:00,887.9760000000001,833.811,16.24
1242,4/21/2020,2020-04-27 12:32:00,893.813,834.051,16.54
1243,4/21/2020,2020-04-27 12:33:00,882.331,817.875,16.43
1244,4/21/2020,2020-04-27 12:34:00,886.8389999999999,821.832,16.19
1245,4/21/2020,2020-04-27 12:35:00,878.1439999999999,814.9580000000001,15.98
1246,4/21/2020,2020-04-27 12:36:00,877.706,815.112,16.53
1247,4/21/2020,2020-04-27 12:37:00,885.86,823.908,16.64
1248,4/21/2020,2020-04-27 12:38:00,887.5060000000001,825.404,16.21
1249,4/21/2020,2020-04-27 12:39:00,890.186,826.346,16.58
1250,4/21/2020,2020-04-27 12:40:00,889.8960000000001,824.7339999999999,17.11
1251,4/21/2020,2020-04-27 12:41:00,882.4830000000001,812.715,17.23
1252,4/21/2020,2020-04-27 12:42:00,886.8789999999999,818.982,17.27
1253,4/21/2020,2020-04-27 12:43:00,888.74,818.937,17.42
1254,4/21/2020,2020-04-27 12:44:00,886.6089999999999,816.296,17.52
1255,4/21/2020,2020-04-27 12:45:00,884.54,811.45,17.48
1256,4/21/2020,2020-04-27 12:46:00,890.784,815.238,17.27
1257,4/21/2020,2020-04-27 12:47:00,895.6139999999999,820.08,17.21
1258,4/21/2020,2020-04-27 12:48:00,893.8389999999999,816.328,16.82
1259,4/21/2020,2020-04-27 12:49:00,886.677,806.8960000000001,17.0
1260,4/21/2020,2020-04-27 12:50:00,880.545,795.865,17.0
1261,4/21/2020,2020-04-27 12:51:00,876.558,788.02,17.25
1262,4/21/2020,2020-04-27 12:52:00,874.7339999999999,785.063,17.38
1263,4/21/2020,2020-04-27 12:53:00,867.799,772.328,17.0
1264,4/21/2020,2020-04-27 12:54:00,864.523,764.865,16.77
1265,4/21/2020,2020-04-27 12:55:00,859.2760000000001,753.1060000000001,16.85
1266,4/21/2020,2020-04-27 12:56:00,849.922,737.9630000000001,17.1
1267,4/21/2020,2020-04-27 12:57:00,832.423,713.012,16.9
1268,4/21/2020,2020-04-27 12:58:00,828.0830000000001,700.062,16.35
1269,4/21/2020,2020-04-27 12:59:00,809.5089999999999,678.75,16.29
1270,4/21/2020,2020-04-27 13:00:00,781.323,640.476,16.41
1271,4/21/2020,2020-04-27 13:01:00,804.222,661.862,16.33
1272,4/21/2020,2020-04-27 13:02:00,837.345,694.137,16.32
1273,4/21/2020,2020-04-27 13:03:00,825.637,678.7860000000001,16.14
1274,4/21/2020,2020-04-27 13:04:00,754.199,592.26,16.2
1275,4/21/2020,2020-04-27 13:05:00,728.664,558.881,16.23
1276,4/21/2020,2020-04-27 13:06:00,777.546,611.725,16.38
1277,4/21/2020,2020-04-27 13:07:00,820.341,660.2739999999999,16.12
1278,4/21/2020,2020-04-27 13:08:00,814.821,649.4119999999999,15.97
1279,4/21/2020,2020-04-27 13:09:00,792.5880000000001,621.489,16.02
1280,4/21/2020,2020-04-27 13:10:00,854.315,688.575,16.21
1281,4/21/2020,2020-04-27 13:11:00,860.6139999999999,693.577,16.34
1282,4/21/2020,2020-04-27 13:12:00,853.418,679.548,16.62
1283,4/21/2020,2020-04-27 13:13:00,823.8330000000001,642.437,16.85
1284,4/21/2020,2020-04-27 13:14:00,757.5160000000001,561.133,16.94
1285,4/21/2020,2020-04-27 13:15:00,721.0189999999999,515.118,16.81
1286,4/21/2020,2020-04-27 13:16:00,683.823,468.39099999999996,16.12
1287,4/21/2020,2020-04-27 13:17:00,717.2,502.981,16.07
1288,4/21/2020,2020-04-27 13:18:00,693.9,476.985,16.05
1289,4/21/2020,2020-04-27 13:19:00,703.2080000000001,488.244,16.17
1290,4/21/2020,2020-04-27 13:20:00,796.85,596.9490000000001,16.09
1291,4/21/2020,2020-04-27 13:21:00,801.638,605.05,16.28
1292,4/21/2020,2020-04-27 13:22:00,811.426,616.689,16.36
1293,4/21/2020,2020-04-27 13:23:00,746.2410000000001,541.158,16.23
1294,4/21/2020,2020-04-27 13:24:00,632.737,410.282,16.41
1295,4/21/2020,2020-04-27 13:25:00,496.57,252.87,16.38
1296,4/21/2020,2020-04-27 13:26:00,424.281,167.04,15.98
1297,4/21/2020,2020-04-27 13:27:00,528.751,285.85400000000004,15.66
1298,4/21/2020,2020-04-27 13:28:00,680.3510000000001,461.129,15.69
1299,4/21/2020,2020-04-27 13:29:00,813.794,614.2819999999999,15.87
1300,4/21/2020,2020-04-27 13:30:00,826.3710000000001,628.58,16.23
1301,4/21/2020,2020-04-27 13:31:00,855.677,665.8889999999999,16.23
1302,4/21/2020,2020-04-27 13:32:00,861.008,676.68,16.2
1303,4/21/2020,2020-04-27 13:33:00,835.265,648.835,16.29
1304,4/21/2020,2020-04-27 13:34:00,812.2139999999999,624.164,16.47
1305,4/21/2020,2020-04-27 13:35:00,794.5369999999999,608.38,16.9
1306,4/21/2020,2020-04-27 13:36:00,794.9789999999999,618.54,16.87
1307,4/21/2020,2020-04-27 13:37:00,790.4580000000001,621.264,16.5
1308,4/21/2020,2020-04-27 13:38:00,788.058,621.673,16.42
1309,4/21/2020,2020-04-27 13:39:00,817.5169999999999,649.6990000000001,16.47
1310,4/21/2020,2020-04-27 13:40:00,810.196,637.2719999999999,16.34
1311,4/21/2020,2020-04-27 13:41:00,780.198,606.109,16.22
1312,4/21/2020,2020-04-27 13:42:00,474.973,237.59,16.26
1313,4/21/2020,2020-04-27 13:43:00,386.506,127.745,16.23
1314,4/21/2020,2020-04-27 13:44:00,686.438,494.454,15.87
1315,4/21/2020,2020-04-27 13:45:00,720.3760000000001,547.658,16.0
1316,4/21/2020,2020-04-27 13:46:00,715.102,547.148,16.15
1317,4/21/2020,2020-04-27 13:47:00,790.148,635.266,16.32
1318,4/21/2020,2020-04-27 13:48:00,776.7610000000001,622.221,16.25
1319,4/21/2020,2020-04-27 13:49:00,827.686,696.677,16.17
1320,4/21/2020,2020-04-27 13:50:00,847.885,733.957,16.24
1321,4/21/2020,2020-04-27 13:51:00,857.07,754.7189999999999,16.4
1322,4/21/2020,2020-04-27 13:52:00,858.202,761.1260000000001,16.59
1323,4/21/2020,2020-04-27 13:53:00,856.465,758.575,16.82
1324,4/21/2020,2020-04-27 13:54:00,876.127,775.7639999999999,16.91
1325,4/21/2020,2020-04-27 13:55:00,887.1160000000001,780.955,17.16
1326,4/21/2020,2020-04-27 13:56:00,883.553,775.8989999999999,17.17
1327,4/21/2020,2020-04-27 13:57:00,710.4119999999999,563.535,17.15
1328,4/21/2020,2020-04-27 13:58:00,850.472,728.753,17.13
1329,4/21/2020,2020-04-27 13:59:00,883.2919999999999,765.35,16.95
1330,4/21/2020,2020-04-27 14:00:00,855.066,727.2410000000001,16.98
1331,4/21/2020,2020-04-27 14:01:00,847.36,716.587,17.1
1332,4/21/2020,2020-04-27 14:02:00,836.762,706.092,17.09
1333,4/21/2020,2020-04-27 14:03:00,827.7919999999999,692.482,16.71
1334,4/21/2020,2020-04-27 14:04:00,827.7189999999999,699.63,16.72
1335,4/21/2020,2020-04-27 14:05:00,847.023,728.1489999999999,16.71
1336,4/21/2020,2020-04-27 14:06:00,798.059,668.1030000000001,17.1
1337,4/21/2020,2020-04-27 14:07:00,766.8989999999999,638.684,17.33
1338,4/21/2020,2020-04-27 14:08:00,495.582,306.868,17.27
1339,4/21/2020,2020-04-27 14:09:00,284.124,45.5242,16.8
1340,4/21/2020,2020-04-27 14:10:00,244.077,0.0,16.48
1341,4/21/2020,2020-04-27 14:11:00,233.915,0.0,16.15
1342,4/21/2020,2020-04-27 14:12:00,222.53599999999997,0.0,16.04
1343,4/21/2020,2020-04-27 14:13:00,215.657,0.0,15.86
1344,4/21/2020,2020-04-27 14:14:00,209.614,0.0,15.69
1345,4/21/2020,2020-04-27 14:15:00,203.97099999999998,0.0,15.72
1346,4/21/2020,2020-04-27 14:16:00,199.975,0.0,15.51
1347,4/21/2020,2020-04-27 14:17:00,197.49099999999999,0.0,15.28
1348,4/21/2020,2020-04-27 14:18:00,197.59900000000002,0.0,15.21
1349,4/21/2020,2020-04-27 14:19:00,200.83700000000002,0.0,15.27
1350,4/21/2020,2020-04-27 14:20:00,206.58700000000002,0.0,15.34
1351,4/21/2020,2020-04-27 14:21:00,215.261,0.0,15.37
1352,4/21/2020,2020-04-27 14:22:00,227.62,0.0,15.4
1353,4/21/2020,2020-04-27 14:23:00,241.097,0.0,15.37
1354,4/21/2020,2020-04-27 14:24:00,258.276,2.05881,15.41
1355,4/21/2020,2020-04-27 14:25:00,275.722,7.342060000000001,15.45
1356,4/21/2020,2020-04-27 14:26:00,276.637,8.559610000000001,15.53
1357,4/21/2020,2020-04-27 14:27:00,264.014,0.0,15.65
1358,4/21/2020,2020-04-27 14:28:00,258.691,0.0,15.64
1359,4/21/2020,2020-04-27 14:29:00,259.888,0.0,15.68
1360,4/21/2020,2020-04-27 14:30:00,271.098,6.96794,15.74
1361,4/21/2020,2020-04-27 14:31:00,295.158,35.6422,15.83
1362,4/21/2020,2020-04-27 14:32:00,317.122,60.0233,15.83
1363,4/21/2020,2020-04-27 14:33:00,376.963,132.252,15.75
1364,4/21/2020,2020-04-27 14:34:00,414.79900000000004,180.49200000000002,15.8
1365,4/21/2020,2020-04-27 14:35:00,388.088,148.34,15.73
1366,4/21/2020,2020-04-27 14:36:00,400.474,176.078,15.64
1367,4/21/2020,2020-04-27 14:37:00,376.966,162.28,15.83
1368,4/21/2020,2020-04-27 14:38:00,329.44599999999997,112.43,15.94
1369,4/21/2020,2020-04-27 14:39:00,281.699,72.946,15.96
1370,4/21/2020,2020-04-27 14:40:00,224.308,13.1409,15.87
1371,4/21/2020,2020-04-27 14:41:00,197.736,0.0,16.08
1372,4/21/2020,2020-04-27 14:42:00,192.56900000000002,3.90555,16.15
1373,4/21/2020,2020-04-27 14:43:00,181.65900000000002,3.1312,16.07
1374,4/21/2020,2020-04-27 14:44:00,165.954,0.0,15.96
1375,4/21/2020,2020-04-27 14:45:00,156.34799999999998,0.0,15.86
1376,4/21/2020,2020-04-27 14:46:00,149.882,0.0,15.84
1377,4/21/2020,2020-04-27 14:47:00,146.127,0.0,15.87
1378,4/21/2020,2020-04-27 14:48:00,143.589,0.0,15.81
1379,4/21/2020,2020-04-27 14:49:00,141.845,0.0,15.85
1380,4/21/2020,2020-04-27 14:50:00,141.15200000000002,0.0,15.78
1381,4/21/2020,2020-04-27 14:51:00,142.16899999999998,0.0,15.74
1382,4/21/2020,2020-04-27 14:52:00,144.795,0.0,15.71
1383,4/21/2020,2020-04-27 14:53:00,148.592,0.0,15.71
1384,4/21/2020,2020-04-27 14:54:00,152.461,0.0,15.68
1385,4/21/2020,2020-04-27 14:55:00,155.93,0.0,15.62
1386,4/21/2020,2020-04-27 14:56:00,158.599,0.0,15.54
1387,4/21/2020,2020-04-27 14:57:00,160.489,0.0,15.51
1388,4/21/2020,2020-04-27 14:58:00,162.273,0.0,15.52
1389,4/21/2020,2020-04-27 14:59:00,164.125,0.0,15.54
1390,4/21/2020,2020-04-27 15:00:00,166.27700000000002,0.0,15.56
1391,4/21/2020,2020-04-27 15:01:00,168.66400000000002,0.0,15.59
1392,4/21/2020,2020-04-27 15:02:00,171.82299999999998,0.0,15.63
1393,4/21/2020,2020-04-27 15:03:00,175.514,0.0,15.7
1394,4/21/2020,2020-04-27 15:04:00,178.612,0.0,15.7
1395,4/21/2020,2020-04-27 15:05:00,182.143,0.0,15.72
1396,4/21/2020,2020-04-27 15:06:00,185.83599999999998,0.0,15.78
1397,4/21/2020,2020-04-27 15:07:00,189.56400000000002,0.0,15.84
1398,4/21/2020,2020-04-27 15:08:00,193.655,0.0,15.93
1399,4/21/2020,2020-04-27 15:09:00,198.523,0.0,16.0
1400,4/21/2020,2020-04-27 15:10:00,202.755,0.0,16.06
1401,4/21/2020,2020-04-27 15:11:00,207.359,0.0,16.11
1402,4/21/2020,2020-04-27 15:12:00,213.97400000000002,0.0,15.98
1403,4/21/2020,2020-04-27 15:13:00,222.59,0.0,15.93
1404,4/21/2020,2020-04-27 15:14:00,225.94400000000002,0.0,15.85
1405,4/21/2020,2020-04-27 15:15:00,238.813,1.2553299999999998,15.87
1406,4/21/2020,2020-04-27 15:16:00,249.755,19.8815,16.0
1407,4/21/2020,2020-04-27 15:17:00,252.518,7.292210000000001,16.07
1408,4/21/2020,2020-04-27 15:18:00,256.54,12.7261,16.04
1409,4/21/2020,2020-04-27 15:19:00,270.935,29.2405,16.0
1410,4/21/2020,2020-04-27 15:20:00,267.63599999999997,11.9501,16.01
1411,4/21/2020,2020-04-27 15:21:00,271.54900000000004,12.3074,16.03
1412,4/21/2020,2020-04-27 15:22:00,276.47700000000003,23.3668,16.02
1413,4/21/2020,2020-04-27 15:23:00,284.867,36.5716,15.99
1414,4/21/2020,2020-04-27 15:24:00,309.027,78.9502,16.01
1415,4/21/2020,2020-04-27 15:25:00,272.52099999999996,21.0597,16.06
1416,4/21/2020,2020-04-27 15:26:00,284.314,27.7745,16.15
1417,4/21/2020,2020-04-27 15:27:00,285.218,36.2146,16.15
1418,4/21/2020,2020-04-27 15:28:00,302.86400000000003,61.9153,16.07
1419,4/21/2020,2020-04-27 15:29:00,334.62199999999996,107.984,16.21
1420,4/21/2020,2020-04-27 15:30:00,325.53700000000003,92.8071,16.3
1421,4/21/2020,2020-04-27 15:31:00,306.45799999999997,56.6325,16.32
1422,4/21/2020,2020-04-27 15:32:00,274.657,9.08295,16.28
1423,4/21/2020,2020-04-27 15:33:00,258.907,0.0,16.23
1424,4/21/2020,2020-04-27 15:34:00,258.216,0.0,16.3
1425,4/21/2020,2020-04-27 15:35:00,261.872,0.0,16.33
1426,4/21/2020,2020-04-27 15:36:00,269.297,0.0,16.33
1427,4/21/2020,2020-04-27 15:37:00,295.60400000000004,3.5019199999999997,16.24
1428,4/21/2020,2020-04-27 15:38:00,311.649,55.3173,16.2
1429,4/21/2020,2020-04-27 15:39:00,340.325,100.073,16.08
1430,4/21/2020,2020-04-27 15:40:00,367.208,142.80100000000002,16.03
1431,4/21/2020,2020-04-27 15:41:00,378.015,156.364,16.14
1432,4/21/2020,2020-04-27 15:42:00,358.648,119.42299999999999,16.21
1433,4/21/2020,2020-04-27 15:43:00,348.265,102.251,16.25
1434,4/21/2020,2020-04-27 15:44:00,310.319,40.6716,16.19
1435,4/21/2020,2020-04-27 15:45:00,278.574,0.0,16.01
1436,4/21/2020,2020-04-27 15:46:00,270.77099999999996,0.0,15.7
1437,4/21/2020,2020-04-27 15:47:00,265.283,0.0,15.71
1438,4/21/2020,2020-04-27 15:48:00,260.308,0.0,15.85
1439,4/21/2020,2020-04-27 15:49:00,254.834,0.0,15.79
1440,4/21/2020,2020-04-27 15:50:00,252.56400000000002,0.0,15.72
1441,4/21/2020,2020-04-27 15:51:00,310.505,104.681,15.78
1442,4/21/2020,2020-04-27 15:52:00,337.102,173.387,15.77
1443,4/21/2020,2020-04-27 15:53:00,239.416,10.5938,15.8
1444,4/21/2020,2020-04-27 15:54:00,223.36700000000002,0.0,15.99
1445,4/21/2020,2020-04-27 15:55:00,247.537,31.0047,16.05
1446,4/21/2020,2020-04-27 15:56:00,235.304,8.33033,16.04
1447,4/21/2020,2020-04-27 15:57:00,246.585,24.2189,16.16
1448,4/21/2020,2020-04-27 15:58:00,234.80700000000002,0.0,16.23
1449,4/21/2020,2020-04-27 15:59:00,227.524,0.0,16.22
1450,4/21/2020,2020-04-27 16:00:00,234.442,9.44218,16.25
1451,4/21/2020,2020-04-27 16:01:00,219.94,2.42475,16.23
1452,4/21/2020,2020-04-27 16:02:00,208.66099999999997,0.0,16.08
1453,4/21/2020,2020-04-27 16:03:00,201.45,0.0,15.99
1454,4/21/2020,2020-04-27 16:04:00,194.856,0.0,16.04
1455,4/21/2020,2020-04-27 16:05:00,189.06400000000002,0.0,15.91
1456,4/21/2020,2020-04-27 16:06:00,183.543,0.0,15.75
1457,4/21/2020,2020-04-27 16:07:00,177.271,0.0,15.62
1458,4/21/2020,2020-04-27 16:08:00,169.628,0.0,15.58
1459,4/21/2020,2020-04-27 16:09:00,161.56,0.0,15.66
1460,4/21/2020,2020-04-27 16:10:00,154.483,0.0,15.65
1461,4/21/2020,2020-04-27 16:11:00,148.751,0.0,15.69
1462,4/21/2020,2020-04-27 16:12:00,144.518,0.0,15.65
1463,4/21/2020,2020-04-27 16:13:00,141.05700000000002,0.0,15.64
1464,4/21/2020,2020-04-27 16:14:00,138.61,0.0,15.66
1465,4/21/2020,2020-04-27 16:15:00,136.336,0.0,15.63
1466,4/21/2020,2020-04-27 16:16:00,134.269,0.0,15.55
1467,4/21/2020,2020-04-27 16:17:00,132.395,0.0,15.55
1468,4/21/2020,2020-04-27 16:18:00,130.662,0.0,15.51
1469,4/21/2020,2020-04-27 16:19:00,129.561,0.0,15.58
1470,4/21/2020,2020-04-27 16:20:00,128.702,0.0,15.62
1471,4/21/2020,2020-04-27 16:21:00,128.053,0.0,15.6
1472,4/21/2020,2020-04-27 16:22:00,126.758,0.0,15.58
1473,4/21/2020,2020-04-27 16:23:00,125.70100000000001,0.0,15.55
1474,4/21/2020,2020-04-27 16:24:00,124.979,0.0,15.57
1475,4/21/2020,2020-04-27 16:25:00,124.662,0.0,15.61
1476,4/21/2020,2020-04-27 16:26:00,124.62299999999999,0.0,15.61
1477,4/21/2020,2020-04-27 16:27:00,123.975,0.0,15.56
1478,4/21/2020,2020-04-27 16:28:00,123.665,0.0,15.54
1479,4/21/2020,2020-04-27 16:29:00,123.62200000000001,0.0,15.56
1480,4/21/2020,2020-04-27 16:30:00,124.166,0.0,15.49
1481,4/21/2020,2020-04-27 16:31:00,124.779,0.0,15.46
1482,4/21/2020,2020-04-27 16:32:00,125.825,0.0,15.51
